,Unnamed: 0,tcen,tdur,orbit_flag,log_lik_mono,model_success,log_per,b,log_ror,ror,r_pl,period,vrel,third_light,depth,depth_err,snr,cdpp,Ntrans,snr_r,init_tdur,flag,sin_fun,sin_bic,sin_llk,sin_llk_ratio,sin_DeltaBIC,step_fun,step_bic,step_llk,step_llk_ratio,step_DeltaBIC,poly_fun,poly_bic,poly_llk,poly_llk_ratio,poly_DeltaBIC,trans_llk,asteroid_DeltaBIC,centroid_DeltaBIC,instrumental_snr_ratio,asteroid_dip_llk,asteroid_nodip_llk,asteroid_log_llk_ratio,asteroid_rel_bg_boost,asteroid_rel_event_dur,asteroid_rel_event_time_offset,centroid_llk_ratio,x_centroid,y_centroid,x_centroid_SNR,y_centroid_SNR,llk_trans,llk_sin,llk_poly,BIC_trans,BIC_sin,BIC_poly,period_err,DeltaBIC,P_min,init_depth,asteroid_dip_fun,asteroid_dip_nit,asteroid_dip_nfev,asteroid_dip_status,asteroid_dip_message,asteroid_dip_bic,asteroid_nodip_fun,asteroid_nodip_bic,asteroid_ampl,asteroid_dur,asteroid_bg_stdw,asteroid_bg_stdr,asteroid_snrw,asteroid_snrr,sin_sin_llk,step_sin_llk,poly_sin_llk,mean,Date,Densitygcm3,Densitygcm3e,Densitygcm3em,Densitygcm3ep,Distancepc,Distancepce,Distancepcem,Distancepcep,Group,Luminositye,Luminosityem,Luminosityep,MassM_Sun,MassM_Sune,MassM_Sunem,MassM_Sunep,Metallicitye,Metallicityem,Metallicityep,Notes,RadiusR_Sun,RadiusR_Sune,RadiusR_Sunem,RadiusR_Sunep,TOI,Tag,TeffK,TeffKe,TeffKem,TeffKep,User,bmag,bmage,bmagem,bmagep,dec,feh,gmag,gmage,gmagem,gmagep,hmag,hmage,hmagem,hmagep,id,in_ctl,jmag,jmage,jmagem,jmagep,kmag,kmage,kmagem,kmagep,lat_ecl,lat_gal,logg,logge,loggem,loggep,long_ecl,long_gal,lum,mission,n_TOIs,n_contams,planet_names,pm_dec,pm_ra,ra,ratio_contams,spec,star_name,tmag,tmage,tmagem,tmagep,vmag,vmage,vmagem,vmagep,Vsinie,Vsiniem,Vsiniep,vsini,w1mag,w1mage,w1magem,w1magep,w2mag,w2mage,w2magem,w2magep,w3mag,w3mage,w3magem,w3magep,w4mag,w4mage,w4magem,w4magep,Unnamed: 183,e,em,ep,g,ge,gem,gep,i,ie,iem,iep,r,re,rem,rep,u,ue,uem,uep,z,ze,zem,zep,DeltaMag,Filter,ObservationDateUT,PosAngleEofNdeg,Separationarcsec,Aliases,FeH,FeHe,FeHem,FeHep,GalLat,GalLong,Proposals,campaign,dis,dise,disem,disep,kepmag,kepmage,kepmagem,kepmagep,mass,masse,massem,massep,objtype,rad,rade,radem,radep,rho_gcm3,rho_gcm3e,rho_gcm3em,rho_gcm3ep,teff,teffe,teffem,teffep,ra_float,dec_float
0,EPIC201132684,630.8957710963922,0.5017501519398462,mono,992.4207646778168,False,5.745194818781272,0.26950115762347937,-3.3847839344088584,0.03388496292932886,3.4948351170890755,312.6845387173248,3.978641127140565,0.0,0.0013498747875880313,6.51850270386809e-05,20.708356641273056,0.00010253144669790052,1,13.16547099511151,0.5313,planet,269.87684634350717,563.023494437802,-269.87684634350717,-677.0690694392559,-674.0690694392559,-45.570569566502336,-58.563416681902,45.570569566502336,-361.6216535292464,-360.6216535292464,1280.6876933864958,2570.6833074733067,-1280.6876933864958,-1687.8799164822447,-1681.8799164822447,407.19222309574883,14.469836588438511,,,-64.39826907054538,-64.90193372514793,0.5036646546025452,-0.4581399348155276,-0.6031807518535023,-0.09861372674285966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.335999999999999,0.20800000000000002,0.20800000000000002,0.20800000000000002,-05:43:18.15,,,,,,10.051,0.021,0.021,0.021,201132684,,10.432,0.024,0.024,0.024,9.974,0.021,0.021,0.021,,,4.512,0.042,0.042,0.042,,,,k2,,,,,,11:59:45.6,,,,,,,,11.774000000000001,0.174,0.174,0.174,,,,,,,,,,,,,,,,,,,,,,,,,12.119000000000002,0.03,0.03,0.03,11.49,0.21,0.21,0.21,11.571,0.01,0.01,0.01,,,,,,,,,,,,,,"2MASS J11594560-0543182,2MASS J11594560-0543182, TYC 4938-997-1, WISE J115945.55-054318.1",-0.146,0.21,0.21,0.21,54.852858999999995,280.198486,"GO10068_LC, GO10032_LC, GO10077_LC",10.0,179.5,27.65,27.65,27.65,11.677999999999999,,,,0.903,0.09,0.09,0.09,STAR,0.8759999999999999,0.07,0.07,0.07,1.338,0.2633,0.2633,0.2633,5549.0,89.0,89.0,89.0,179.93999999999997,-5.721708333333334
1,EPIC201346989,609.7269005185517,0.2517712769797124,mono,750.6899092616991,False,3.7147951541847313,0.518668361987032,-3.8803704772404375,0.02064317593800933,2.3868953338379564,41.05017726603509,6.982774850421251,0.0,0.0004792996210576384,3.38124899443823e-05,14.175224062056111,6.554761140157554e-05,1,7.312236263213668,0.2475855846372212,planet,-458.9865381757762,-897.7578200123796,458.9865381757762,-23.29520290538392,-20.295202905383924,-470.3387802819285,-912.3762016890151,470.3387802819285,-11.942960799231573,-10.942960799231573,-414.55694111167463,-821.0277796876801,414.55694111167463,-67.7247999694855,-61.7247999694855,482.28174108116013,-70645.09414855484,,,,,35330.40173722167,,,,,,,,,,,,,,,,,,,105.35770323857237,10.0,96.0,0.0,,247.37050021695438,35435.75944046024,70892.4646487718,3.748213311765057e-06,0.3530356577822797,0.039327808902650085,1.0266957495511604,0.0003961702966573137,1.5175391275026064e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.485999999999999,0.04,0.04,0.04,-01:45:05.23,,,,,,10.825,0.021,0.021,0.021,201346989,,11.186,0.026000000000000002,0.026000000000000002,0.026000000000000002,10.707,0.019,0.019,0.019,,,3.7889999999999997,0.7859999999999999,0.7859999999999999,0.7859999999999999,,,,k2,,,,,,12:13:14.45,,,,,,,,12.644,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,13.003,0.02,0.02,0.02,12.165,0.02,0.02,0.02,12.405,0.01,0.01,0.01,,,,,,,,,,,,,,"2MASS J12131445-0145052,2MASS J12131445-0145052, WISE J121314.45-014505.4",-0.46,0.63,0.63,0.63,59.69019300000001,283.750336,"GO10068_LC, GO10032_LC, GO10077_LC, GO10033_LC",10.0,561.5,481.6,481.6,481.6,12.417,,,,0.903,0.12300000000000001,0.12300000000000001,0.12300000000000001,STAR,1.956,2.019,2.019,2.019,0.09902999999999999,1.306,1.306,1.306,5369.0,129.0,129.0,129.0,183.3102083333333,-1.7514527777777777
2,EPIC201499765,-182.72144877744702,0.1245580903834934,mono,571.0429828316268,False,1.5150754138206504,0.6726909852138196,-3.7946859917371967,0.022489966743470462,3.238825090660668,4.549764229011728,12.3644657667855,0.0,0.0005324233733097206,3.700474950934598e-05,14.387973986291973,3.714695737027616e-05,1,14.332893216598926,0.16,planet,-254.00783519985148,-491.0096834913922,254.00783519985148,-9.47210400811838,-6.472104008118379,-249.43114924354288,-475.0539168154506,249.43114924354288,-14.048789964427044,-13.048789964427044,-223.14421019542408,-439.48602562752393,223.14421019542408,-40.33572901254577,-34.335729012545784,263.4799392079699,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.519,0.07,0.07,0.07,00:31:07.96,,,,,,11.468,0.023,0.023,0.023,201499765,,11.741,0.026000000000000002,0.026000000000000002,0.026000000000000002,11.42,0.024,0.024,0.024,,,4.192,0.17,0.17,0.17,,,,k2,,,,,,11:30:56.99,,,,,,,,12.878,0.04,0.04,0.04,,,,,11.359000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,11.395999999999999,0.021,0.021,0.021,11.197000000000001,0.16699999999999998,0.16699999999999998,0.16699999999999998,8.836,,,,,,,,13.125,0.03,0.03,0.03,12.613,0.05,0.05,0.05,12.738,0.03,0.03,0.03,,,,,,,,,,,,,,"2MASS J11305698+0031077,2MASS J11305698+0031077, WISE J113056.98+003107.9",-0.175,0.18,0.18,0.18,57.114826,263.61731000000003,GO1054_LC,1.0,570.6,179.5,179.5,179.5,12.765999999999998,,,,1.074,0.115,0.115,0.115,STAR,1.324,0.38799999999999996,0.38799999999999996,0.38799999999999996,0.4062,0.3415,0.3415,0.3415,6105.0,97.0,97.0,97.0,172.7374583333333,0.5188777777777779
3,EPIC202071394,-223.7716296598521,0.05360435990903323,mono,543.5463929394109,False,1.733063576625174,0.7708934420407726,-3.2471614519977363,0.03888442663858312,2.1913214499678983,5.657960981128272,25.983796715981235,0.0,0.0014730532690921787,8.854232462555377e-05,16.636713293012505,6.304737033188103e-05,1,23.3642301231286,0.1839,planet,29.36334028595602,70.23960603688226,-29.36334028595602,-92.61834155760343,-89.61834155760343,149.85430892999486,311.22154332495995,-149.85430892999486,-213.10931020164227,-210.10931020164227,161.97703645908038,328.55924310414883,-161.97703645908038,-225.2320377307278,-219.2320377307278,63.25500127164741,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27:36:48.96,,,,,,9.979,0.019,0.019,0.019,202071394,,10.533,0.021,0.021,0.021,9.879,0.017,0.017,0.017,,,,,,,,,,k2,,,,,,06:32:56.05,,,,,,,,,,,,,,,,9.774,0.023,0.023,0.023,9.789,0.021,0.021,0.021,9.712,0.053,0.053,0.053,8.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2MASS J06325605+2736489,2MASS J06325605+2736489, WISE J063256.01+273646.2",,,,,8.496630999999999,186.185669,"GO0098_LC, GO0111_LC",0.0,,,,,12.4,,,,,,,,,,,,,,,,,,,,,98.23354166666665,27.6136
4,EPIC202088428,-217.70790385804696,0.13201808861500414,mono,633.3521655394321,False,2.7778040566784314,0.5557430108269706,-3.738166110465857,0.023797705501175232,1.9808801071811517,16.083663327500197,13.02597590516375,0.0,0.0006315767214437606,5.042073890280226e-05,12.526129826484144,7.1318392132641e-05,1,8.855734159978358,0.2248,planet,-229.7082536027997,-442.75548465472326,229.7082536027997,-2.8080155857437035,0.19198441425629653,-229.014617738888,-434.7038039065496,229.014617738888,-3.5016514496553555,-2.5016514496553555,-218.28368648018605,-429.90296394002166,218.28368648018605,-14.232582708357313,-8.232582708357313,232.51626918854336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27:49:54.63,,,,,,11.675,0.028999999999999998,0.028999999999999998,0.028999999999999998,202088428,,12.152000000000001,0.022000000000000002,0.022000000000000002,0.022000000000000002,11.597000000000001,0.021,0.021,0.021,,,,,,,,,,k2,,,,,,06:39:10,,,,,,,,,,,,,,,,11.574000000000002,0.023,0.023,0.023,11.613,0.022000000000000002,0.022000000000000002,0.022000000000000002,11.298,0.249,0.249,0.249,8.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2MASS J06391000+2749546,2MASS J06391000+2749546, WISE J063909.99+274954.6",,,,,9.832599,186.597366,GO0111_LC,0.0,,,,,13.7,,,,,,,,,,,,,,,,,,,,,99.79166666666667,27.831841666666666
5,EPIC204533587,-73.56979342035993,0.3696533675294896,mono,602.2157942271448,True,5.0297504711304555,0.3265776680150184,-3.764119913457291,0.023188010713956646,2.302128891692329,152.8948562546054,5.2463767930206915,0.0,0.0006252196618190859,4.3652988761107266e-05,14.322493821456888,6.345496489409161e-05,1,9.852966790898043,0.3882,planet,-392.8444298251448,-763.5946566113066,392.8444298251448,-144.60769736565754,-141.60769736565754,-442.67791947507783,-854.4239546955794,442.67791947507783,-94.77420771572456,-93.77420771572456,-172.70528629756228,-336.57289137953137,172.70528629756228,-364.74684089324006,-358.74684089324006,537.4521271908023,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.504000000000001,0.043,0.043,0.043,-21:56:55.77,,,,,,10.286,0.037000000000000005,0.037000000000000005,0.037000000000000005,204533587,,10.715,0.03,0.03,0.03,10.189,0.033,0.033,0.033,,,4.544,1.07,1.07,1.07,,,,k2,,,,,,15:55:06.37,,,,,,,,12.569,0.01,0.01,0.01,,,,,9.887,0.023,0.023,0.023,9.906,0.02,0.02,0.02,9.867,0.065,0.065,0.065,8.162,,,,,,,,13.015999999999998,0.02,0.02,0.02,11.908,0.01,0.01,0.01,12.232000000000001,0.04,0.04,0.04,,,,,,,,,,,,,,"2MASS J15550637-2156555,2MASS J15550637-2156555, WISE J155506.33-215656.0",-0.28600000000000003,0.36,0.36,0.36,23.819067,349.675903,"GO2054_LC, GO2104_LC, GO15015_LC, GO15009_LC, GO15021_LC, GO15020_LC","2,15",197.5,374.8,374.8,374.8,12.24,,,,0.861,0.127,0.127,0.127,STAR,0.805,2.06,2.06,2.06,1.524,1.4869999999999999,1.4869999999999999,1.4869999999999999,5090.0,141.0,141.0,141.0,238.77654166666665,-21.948825
6,EPIC211325600,1275.313421793287,0.2826217254663057,mono,797.3970959198116,False,2.9923502463345866,0.5377634352139072,-3.048652646631528,0.047422776603533695,8.810040824703515,19.93247370785536,6.360695266526019,0.0,0.0024725991403240647,0.00010487896338458322,23.57573969583616,0.00012926238734437226,1,19.12852757188161,0.3064,planet,-292.0649643925193,-563.8277137323065,292.0649643925193,-165.33390954928797,-162.33390954928797,-301.8961145909136,-575.3691281080022,301.8961145909136,-155.50275935089363,-154.50275935089363,79.09941714817684,166.31972031744655,-79.09941714817684,-536.4982910899841,-530.4982910899841,457.39887394180727,13.448716508913181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.527000000000001,0.11,0.11,0.11,10:21:47.35,,,,,,12.408,0.053,0.053,0.053,211325600,,12.562999999999999,0.04,0.04,0.04,12.33,0.040999999999999995,0.040999999999999995,0.040999999999999995,,,,,,,,,,k2,,,,,,08:31:48.22,,,,,,,,12.944,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,13.272,0.12,0.12,0.12,12.934000000000001,0.26,0.26,0.26,12.814,0.05,0.05,0.05,,,,,,,,,,,,,,2MASS J08314822+1021473,,,,,26.954445,214.868103,"GO18049_LC,GO18067_LC",18.0,,,,,13.036,,,,,,,,STAR,,,,,,,,,,,,,127.95091666666666,10.363152777777778
7,EPIC211351543,206.77774340989413,0.19758729993119584,mono,917.7874920677867,False,3.1998660061900908,0.5372628147974778,-3.9823948045911934,0.018640944422012827,2.2581284776425656,24.5292432101444,8.760028351341612,0.0,0.00038346568774354813,1.74520028475117e-05,21.97258911164013,2.1761285010185666e-05,1,17.621463418362556,0.2656,planet,-382.2375583009959,-745.3319096195462,382.2375583009959,-49.87660829025248,-46.87660829025248,-372.9206463156288,-719.0408028558339,372.9206463156288,-59.19352027561956,-58.19352027561956,-249.48642182529844,-491.31556085761855,249.48642182529844,-182.62774476595,-176.62774476594998,432.1141665912484,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.908,0.147,0.147,0.147,10:50:33.89,,,,,,10.179,0.028999999999999998,0.028999999999999998,0.028999999999999998,211351543,,10.44,0.021,0.021,0.021,10.123,0.024,0.024,0.024,,,4.044,0.25,0.25,0.25,,,,k2,,,,,,08:37:20.04,,,,,,,,11.564,0.162,0.162,0.162,,,,,10.116,0.023,0.023,0.023,10.14,0.02,0.02,0.02,10.073,0.067,0.067,0.067,8.181000000000001,,,,,,,,11.568,0.03,0.03,0.03,11.184000000000001,0.12,0.12,0.12,11.321,0.15,0.15,0.15,,,,,,,,,,,,,,"2MASS J08372002+1050339,2MASS J08372002+1050339, TYC 801-61-1, WISE J083720.02+105033.8",-0.055999999999999994,0.12,0.12,0.12,28.388292,215.031219,"GO5029_LC, GO5033_LC, GO18047_LC, GO18049_LC, GO18067_LC, GO18901_LC, GO18047_SC","5,18",404.1,204.2,204.2,204.2,11.383,,,,1.274,0.293,0.293,0.293,STAR,1.6640000000000001,0.813,0.813,0.813,0.2345,0.3478,0.3478,0.3478,6251.0,188.0,188.0,188.0,129.3335,10.842747222222222
8,EPIC211518462,185.3962570419632,0.19845364829508305,mono,743.7643856645268,False,3.7741824830307937,0.5158627344756893,-4.2048917473404375,0.014922401371271385,1.370140381380247,43.56188117773944,8.808546735015359,0.0,0.0002495149039403653,2.4674185296178545e-05,10.112386729097368,4.075628894007121e-05,1,6.1221203016608445,0.2656,planet,-368.43782402653363,-718.0696474745996,368.43782402653363,-24.858701397128357,-21.858701397128357,-367.71792734947184,-709.1074538890888,367.71792734947184,-25.578598074190268,-24.578598074190268,-339.12862009366364,-670.7348399559401,339.12862009366364,-54.16790532999846,-48.16790532999846,393.29652542366205,12.417407652934074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.155999999999999,0.184,0.184,0.184,13:23:57.81,,,,,,9.912,0.022000000000000002,0.022000000000000002,0.022000000000000002,211518462,,10.277000000000001,0.02,0.02,0.02,9.862,0.017,0.017,0.017,,,4.463,0.066,0.066,0.066,,,,k2,,,,,,08:28:43.01,,,,,,,,11.587,0.145,0.145,0.145,,,,,9.805,0.023,0.023,0.023,9.882,0.02,0.02,0.02,9.786,0.054000000000000006,0.054000000000000006,0.054000000000000006,8.32,,,,,,,,11.873,0.05,0.05,0.05,11.199000000000002,0.03,0.03,0.03,11.377,0.02,0.02,0.02,,,,,,,,,,,,,,"2MASS J08284303+1323578,2MASS J08284303+1323578, TYC 808-1341-1, WISE J082843.00+132358.1",-0.166,0.2,0.2,0.2,27.530109000000003,211.40899700000003,"GO5007_LC, GO5029_LC, GO5104_LC, GO5106_LC, GO5060_LC, GO18003_LC, GO18047_LC, GO18049_LC, GO18065_LC","5,18",192.7,193.2,193.2,193.2,11.401,,,,0.9620000000000001,0.09,0.09,0.09,STAR,0.946,1.0070000000000001,1.0070000000000001,1.0070000000000001,1.1179999999999999,0.3156,0.3156,0.3156,5629.0,134.0,134.0,134.0,127.17920833333332,13.399391666666666
9,EPIC211648030,1172.6284037729547,0.2236367666865938,mono,656.3553776527102,False,4.414917215447024,0.4529682700986623,-3.477063926301937,0.03089799678013015,2.3402699604968547,82.67499641018273,8.281741846874727,0.0,0.0011001833493615243,8.708738109580966e-05,12.633097189490078,0.00010048087382568488,1,10.949181744479372,0.2452,planet,-353.12569850344255,-686.3999374391245,353.12569850344255,-48.35252914871693,-45.35252914871693,-347.3836457905818,-666.9752481862987,347.3836457905818,-54.094581861577645,-53.094581861577645,-294.81283346432843,-581.6850831015528,294.81283346432843,-106.66539418783104,-100.66539418783104,401.4782276521595,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.809000000000001,0.03,0.03,0.03,15:12:26.15,,,,,,11.99,0.026000000000000002,0.026000000000000002,0.026000000000000002,211648030,,12.413,0.022000000000000002,0.022000000000000002,0.022000000000000002,11.877,0.021,0.021,0.021,,,4.613,0.03,0.03,0.03,,,,k2,,,,,,08:57:30.37,,,,,,,,14.005999999999998,0.01,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,14.369000000000002,0.02,0.02,0.02,13.527000000000001,0.02,0.02,0.02,13.732999999999999,0.01,0.01,0.01,,,,,,,,,,,,,,"2MASS J08573035+1512261,2MASS J08573035+1512261, WISE J085730.34+151226.2",-0.429,0.18,0.18,0.18,34.650051,212.69277999999997,GO16052_LC,16.0,329.4,36.97,36.97,36.97,13.779000000000002,,,,0.74,0.052000000000000005,0.052000000000000005,0.052000000000000005,STAR,0.6970000000000001,0.044000000000000004,0.044000000000000004,0.044000000000000004,2.158,0.2611,0.2611,0.2611,5081.0,151.0,151.0,151.0,134.37654166666664,15.207263888888889
10,EPIC211897901,1118.8063942226147,0.21072059648374225,mono,783.0910518221942,False,4.3890969065184295,0.5008898708284483,-3.570844896654969,0.028132074940411242,1.93701179849602,80.5676260181169,8.521870917177043,0.0,0.0009131164093711793,5.1480955645075316e-05,17.73697473035406,7.725170245019026e-05,1,11.82001665218875,0.2861,planet,-328.0089944360824,-637.3296407807479,328.0089944360824,-19.61786925433455,-16.61786925433455,-327.3658984302146,-628.5681095324458,327.3658984302146,-20.260965260202287,-19.260965260202287,-288.99604687631586,-570.5167545160651,288.99604687631586,-58.63081681410102,-52.63081681410102,347.62686369041694,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.335,0.07,0.07,0.07,18:41:45.56,,,,,,11.274000000000001,0.03,0.03,0.03,211897901,,11.895,0.026000000000000002,0.026000000000000002,0.026000000000000002,11.139000000000001,0.02,0.02,0.02,,,4.755,0.099,0.099,0.099,,,,k2,,,,,,08:38:03.64,,,,,,,,14.215,0.01,0.01,0.01,,,,,11.081,0.023,0.023,0.023,11.125,0.024,0.024,0.024,11.174000000000001,0.389,0.389,0.389,7.875,,,,,,,,14.812000000000001,0.01,0.01,0.01,13.283,0.02,0.02,0.02,13.690999999999999,0.01,0.01,0.01,,,,,,,,,,,,,,"2MASS J08380364+1841456,WISE J083803.69+184145.1, 2MASS J08380364+1841456",-0.192,0.36,0.36,0.36,31.62586,206.762482,"GO5007_LC, GO5020_LC, GO5022_LC, GO5060_LC, GO16005_LC, GO16015_LC, GO16052_LC, GO18027_LC, GO18047_LC, GO18063_LC, GO18068_LC, GO18047_SC","5,16,18",150.3,28.57,28.57,28.57,13.742,,,,0.595,0.10800000000000001,0.10800000000000001,0.10800000000000001,STAR,0.5329999999999999,0.102,0.102,0.102,3.8569999999999998,2.144,2.144,2.144,4269.0,68.0,68.0,68.0,129.51516666666666,18.695988888888888
11,EPIC212170256,151.69396889485316,0.16293540600976114,mono,561.4260144085524,True,1.6195491668787356,0.5563635605042055,-4.009056106069789,0.01815051931888641,3.0458185361269234,5.050812729528835,10.466672485745177,0.0,0.00036212243102667116,2.304348974686587e-05,15.714739173823409,5.307761551359773e-05,1,6.822507520781532,0.1839,planet,-263.0235773050373,-508.71847509607596,263.0235773050373,-35.60903774698818,-32.60903774698818,-291.584923223469,-558.9096951273399,291.584923223469,-7.047691828556482,-6.047691828556482,-151.50640081023226,-296.081329814865,151.50640081023226,-147.12621424179326,-141.12621424179326,298.63261505202547,11.735671757751767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.019,0.059000000000000004,0.059000000000000004,0.059000000000000004,23:29:37.25,,,,,,9.165,0.021,0.021,0.021,212170256,,9.466000000000001,0.023,0.023,0.023,9.081,0.019,0.019,0.019,,,4.145,0.231,0.231,0.231,,,,k2,,,,,,08:32:55.52,,,,,,,,10.755,0.071,0.071,0.071,,,,,9.057,0.023,0.023,0.023,9.081,0.021,0.021,0.021,9.027000000000001,0.035,0.035,0.035,8.833,0.511,0.511,0.511,,,,,10.719000000000001,0.01,0.01,0.01,10.205,0.06,0.06,0.06,10.366,0.01,0.01,0.01,,,,,,,,,,,,,,"2MASS J08325552+2329372,2MASS J08325552+2329372, TYC 1941-2266-1, WISE J083255.52+232936.8",-0.31,0.25,0.25,0.25,32.108078000000006,200.96708700000002,"GO5007_LC, GO5033_LC, GO5060_LC, GO18047_LC, GO18049_LC, GO18065_LC","5,18",201.9,64.25,64.25,64.25,10.359000000000002,,,,1.047,0.16,0.16,0.16,STAR,1.3519999999999999,0.41100000000000003,0.41100000000000003,0.41100000000000003,0.3731,0.4246,0.4246,0.4246,6108.0,96.0,96.0,96.0,128.2313333333333,23.493680555555557
12,EPIC212485410,226.01802458711484,0.4889829743670924,mono,1590.6429241585959,False,5.6259698596560295,0.7587803387297968,-3.5905311968114737,0.027583674171148282,4.140092768161392,277.5413301727994,2.8342526734542544,0.0,0.0007645936682538926,3.757402412479043e-05,20.34899604350422,4.585000085200926e-05,1,16.675979368501714,0.5,planet,-143.59242251156326,-263.77418888750543,143.59242251156326,-813.0175815509067,-810.0175815509067,-434.23985864942483,-835.7047987089801,434.23985864942483,-522.3701454130452,-521.3701454130452,862.8609533784949,1735.0861692112385,-862.8609533784949,-1819.4709574409646,-1813.4709574409646,956.6100040624699,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.955,0.154,0.154,0.154,-13:02:56.51,,,,,,9.905,0.024,0.024,0.024,212485410,,10.197000000000001,0.023,0.023,0.023,9.886000000000001,0.025,0.025,0.025,,,4.203,0.09,0.09,0.09,,,,k2,,,,,,13:30:42.05,,,,,,,,11.392999999999999,0.128,0.128,0.128,,,,,9.815,0.023,0.023,0.023,9.844,0.019,0.019,0.019,9.808,0.043,0.043,0.043,8.982999999999999,,,,,,,,11.615,0.05,0.05,0.05,11.013,0.07,0.07,0.07,11.197000000000001,0.02,0.02,0.02,,,,,,,,,,,,,,"2MASS J13304206-1302565,TYC 5551-80-1, WISE J133041.98-130256.7, 2MASS J13304206-1302565",-0.11900000000000001,0.28,0.28,0.28,48.708335999999996,317.508453,"GO6030_LC, GO6069_LC, GO6086_LC, GO6087_LC, GO17047_LC, GO17049_LC, GO17065_LC, GO17047_SC","6,17",280.1,24.88,24.88,24.88,11.193,,,,1.075,0.128,0.128,0.128,STAR,1.3359999999999999,0.152,0.152,0.152,0.4275,0.1492,0.1492,0.1492,6045.0,146.0,146.0,146.0,202.6752083333333,-13.049030555555555
13,EPIC212555615,261.6648378304006,0.11051708598030653,mono,544.7687592428554,False,1.7078791123595858,0.6323991037784045,-3.2004088791424747,0.040745540570250316,4.2452804634307615,5.5172475978641,14.958281409562144,0.0,0.0017828659614386496,0.0001711084769220746,10.419506932146874,5.990171690509143e-05,1,29.763186325083648,0.1635,planet,-156.5894114082883,-296.8883401264692,156.5894114082883,-60.931490340896424,-57.931490340896424,-169.00152906833884,-315.1963823705273,169.00152906833884,-48.51937268084586,-47.51937268084586,3.713002983088352,13.942199042219665,-3.713002983088352,-221.23390473227303,-215.23390473227303,217.52090174918467,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.284,0.05,0.05,0.05,-11:33:21.22,,,,,,11.964,0.021,0.021,0.021,212555615,,12.324000000000002,0.024,0.024,0.024,11.88,0.023,0.023,0.023,,,3.617,0.675,0.675,0.675,,,,k2,,,,,,13:51:37.3,,,,,,,,13.651,0.04,0.04,0.04,,,,,11.876,0.023,0.023,0.023,11.869000000000002,0.023,0.023,0.023,11.63,0.182,0.182,0.182,9.135,,,,,,,,13.898,0.04,0.04,0.04,13.220999999999998,0.02,0.02,0.02,13.464,0.02,0.02,0.02,,,,,,,,,,,,,,"2MASS J13513731-1133210,2MASS J13513731-1133210, WISE J135137.30-113321.2",-1.022,0.65,0.65,0.65,48.652058000000004,325.574493,"GO6030_LC, GO6085_LC",6.0,987.5,2270.0,2270.0,2270.0,13.424000000000001,,,,0.8740000000000001,0.052000000000000005,0.052000000000000005,0.052000000000000005,STAR,2.112,5.144,5.144,5.144,0.052770000000000004,0.4689,0.4689,0.4689,5606.0,216.0,216.0,216.0,207.90541666666664,-11.555894444444446
