,dec,dur,file,id,mission,ra,tcen
0,,0.71695659,DFM_Kepler_lower_vetting_threshold.csv,10321319,Kepler,,554.320334
1,,0.064046135,DFM_Kepler_lower_vetting_threshold.csv,10399322,Kepler,,999.0383694
2,,0.768466027,DFM_Kepler_lower_vetting_threshold.csv,10197310,Kepler,,1325.530123
3,,0.496911296,DFM_Kepler_lower_vetting_threshold.csv;Uehara_Kepler_longP.csv,10187159,Kepler,,604.018215
4,,0.405306471,DFM_Kepler_lower_vetting_threshold.csv;Uehara_Kepler_longP.csv,10287723,Kepler,,393.6140868
5,,0.515208162,DFM_Kepler_lower_vetting_threshold.csv,10668646,Kepler,,1449.158061
6,,0.531200936,DFM_Kepler_lower_vetting_threshold.csv,10602068,Kepler,,830.8246023
7,,1.002129762,DFM_Kepler_lower_vetting_threshold.csv,11015241,Kepler,,1027.728845
8,,1.509684049,DFM_Kepler_lower_vetting_threshold.csv;wang_Kepler_monotransits.csv,10842718,Kepler,,226.2840979
9,,0.780639938,DFM_Kepler_lower_vetting_threshold.csv;Uehara_Kepler_longP.csv,11709124,Kepler,,657.3360137
10,,0.888442692,DFM_Kepler_lower_vetting_threshold.csv;Uehara_Kepler_longP.csv,3218908,Kepler,,766.6153103
11,,0.672062178,DFM_Kepler_lower_vetting_threshold.csv;DFM_Kepler_lower_vetting_threshold.csv,3239945,Kepler,,1491.538163
13,,0.681862463,DFM_Kepler_lower_vetting_threshold.csv,4754460,Kepler,,826.8359225
14,,1.481774471,DFM_Kepler_lower_vetting_threshold.csv,5088084,Kepler,,546.6708727
15,,1.550597032,DFM_Kepler_lower_vetting_threshold.csv;DFM_Kepler_lower_vetting_threshold.csv,5521451,Kepler,,955.6538809
17,,0.468938357,DFM_Kepler_lower_vetting_threshold.csv,6551440,Kepler,,1039.063888
18,,0.255486471,DFM_Kepler_lower_vetting_threshold.csv,7456155,Kepler,,918.0878848
19,,1.344980944,DFM_Kepler_lower_vetting_threshold.csv,7604631,Kepler,,246.5436516
20,,1.230638248,DFM_Kepler_lower_vetting_threshold.csv,7971363,Kepler,,675.7699741
21,,0.843986455,DFM_Kepler_lower_vetting_threshold.csv;Uehara_Kepler_longP.csv,8505215,Kepler,,140.0620197
22,,0.84137275,DFM_Kepler_lower_vetting_threshold.csv;DFM_Kepler_lower_vetting_threshold.csv;wang_Kepler_monotransits.csv,8410697,Kepler,,542.1706498
24,,1.387041948,DFM_Kepler_lower_vetting_threshold.csv,8426957,Kepler,,784.6786642
25,,0.663873601,DFM_Kepler_lower_vetting_threshold.csv;DFM_Kepler_lower_vetting_threshold.csv,8800954,Kepler,,492.7879386
27,,1.221385639,DFM_Kepler_lower_vetting_threshold.csv;Uehara_Kepler_longP.csv,8738735,Kepler,,697.8924558
28,,2.31125215,DFM_Kepler_lower_vetting_threshold.csv,9025370,Kepler,,797.8786112
29,,0.607297961,DFM_Kepler_lower_vetting_threshold.csv,9411471,Kepler,,870.0743118
30,,0.360006815,DFM_Kepler_lower_vetting_threshold.csv,9306307,Kepler,,1191.397036
31,,2.4,DFM_Kepler_lower_vetting_threshold.csv,9848497,Kepler,,247.9140643
32,,,wang_Kepler_monotransits.csv,2158850,Kepler,,411.791
33,,,wang_Kepler_monotransits.csv;Uehara_Kepler_longP.csv,3558849,Kepler,,279.92
34,,,wang_Kepler_monotransits.csv,5010054,Kepler,,1500.902
35,,,wang_Kepler_monotransits.csv;wang_Kepler_monotransits.csv,5536555,Kepler,,370.26
37,,,wang_Kepler_monotransits.csv,5951458,Kepler,,423.463
39,,,wang_Kepler_monotransits.csv,8510748,Kepler,,1536.548
40,,,wang_Kepler_monotransits.csv,8540376,Kepler,,1516.911
41,,,wang_Kepler_monotransits.csv,9704149,Kepler,,419.722
42,,,wang_Kepler_monotransits.csv,9838291,Kepler,,582.559
43,,,wang_Kepler_monotransits.csv,10024862,Kepler,,878.561
44,,,wang_Kepler_monotransits.csv,10403228,Kepler,,744.843
46,,,wang_Kepler_monotransits.csv,10960865,Kepler,,1507.959
47,,,wang_Kepler_monotransits.csv,11558724,Kepler,,915.196
48,,,wang_Kepler_monotransits.csv,12066509,Kepler,,632.09
52,,0.291748,lacourse_tess_ste_oelkers.csv;lacourse_tess_ste_monos.csv,149601557,TESS,,3505.072876
53,,0.229126,lacourse_tess_ste_oelkers.csv;lacourse_tess_ste_monos.csv,149913647,TESS,,3493.499817
54,,0.5625,lacourse_tess_ste_oelkers.csv;lacourse_tess_ste_monos.csv,79327592,TESS,,3500.109497
55,,0.291626,lacourse_tess_ste_oelkers.csv;U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv;lacourse_tess_ste_monos.csv,31656385,TESS,,3509.97113
56,,0.5,lacourse_tess_ste_oelkers.csv;lacourse_tess_ste_monos.csv,25227021,TESS,,3499.766602
57,,1.270874,lacourse_tess_ste_oelkers.csv;lacourse_tess_ste_monos.csv,55662895,TESS,,3501.43866
58,,1.270874,lacourse_tess_ste_oelkers.csv;lacourse_tess_ste_monos.csv,55662898,TESS,,3501.43866
59,,0.645752,lacourse_tess_ste_oelkers.csv;lacourse_tess_ste_monos.csv,79172379,TESS,,3501.171997
60,,0.4375,lacourse_tess_ste_oelkers.csv;lacourse_tess_ste_monos.csv,92872537,TESS,,3501.0271
61,,0.479126,lacourse_tess_ste_oelkers.csv;lacourse_tess_ste_monos.csv,159730525,TESS,,3500.672546
62,,0.645874,lacourse_tess_ste_oelkers.csv,159859946,TESS,,3502.75592
63,,,lacourse_tess_ste_oelkers.csv;U-shaped_good_pcs_steven_tess.csv,260130483,TESS,,3512
64,,2.333708333,lacourse_tess_ste_oelkers.csv,220461013,TESS,,3503.2407
65,,1.979248,lacourse_tess_ste_oelkers.csv;lacourse_tess_ste_monos.csv,231694759,TESS,,3500.734497
66,,1.104248,lacourse_tess_ste_oelkers.csv;lacourse_tess_ste_monos.csv,260242736,TESS,,3510.0625
67,,0.416626,lacourse_tess_ste_oelkers.csv;steven_martti_lacourse_targetlist_TESS.csv;lacourse_tess_ste_monos.csv,238855958,TESS,,3504.74408
68,,0.291748,lacourse_tess_ste_oelkers.csv;lacourse_tess_ste_huber.csv;lacourse_tess_ste_monos.csv,265465927,TESS,,3509.660645
69,,0.645833333,lacourse_tess_ste_oelkers.csv;lacourse_tess_ste_huber.csv;U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv;lacourse_tess_ste_monos.csv,290403522,TESS,,3513.524231
1533,,,Uehara_Kepler_longP.csv,9970525,Kepler,,139.7277
1535,,,Uehara_Kepler_longP.csv,7040629,Kepler,,786.7641
1537,,,Uehara_Kepler_longP.csv;Uehara_Kepler_longP.csv,6191521,Kepler,,382.9428
1539,,,Uehara_Kepler_longP.csv;Uehara_Kepler_longP.csv;Uehara_Kepler_longP.csv,2162635,Kepler,,176.0986
1542,,,Uehara_Kepler_longP.csv,3230491,Kepler,,315.33083
1544,,,Uehara_Kepler_longP.csv;Uehara_Kepler_longP.csv,10460629,Kepler,,608.26209
1547,,,Uehara_Kepler_longP.csv,3962440,Kepler,,249.4412
1548,,,Uehara_Kepler_longP.csv,11342550,Kepler,,524.2844
1550,,,Uehara_Kepler_longP.csv,5942949,Kepler,,1326.1614
1551,,,Uehara_Kepler_longP.csv,3241604,Kepler,,1263.4172
1552,,,Uehara_Kepler_longP.csv,1717722,Kepler,,1439.1972
1553,,,Uehara_Kepler_longP.csv,10284575,Kepler,,740.72319
1554,,,Uehara_Kepler_longP.csv,8636333,Kepler,,271.8903
1555,,,Uehara_Kepler_longP.csv,6145201,Kepler,,789.1
1557,,,Uehara_Kepler_longP.csv;Uehara_Kepler_longP.csv,4042088,Kepler,,617.65
1559,,,Uehara_Kepler_longP.csv,9581498,Kepler,,685.43
1565,,,lacourse_tess_ste_huber.csv,380826951,TESS,,3536.151705
1567,,1.395871042,lacourse_tess_ste_huber.csv;lacourse_tess_ste_monos.csv,12434508,TESS,,3522.318129
1568,,0.312493875,lacourse_tess_ste_huber.csv;lacourse_tess_ste_monos.csv,175456679,TESS,,3539.421868
1569,,0.312498333,lacourse_tess_ste_huber.csv;lacourse_tess_ste_monos.csv,188620407,TESS,,3542.485428
1570,,0.166664083,lacourse_tess_ste_huber.csv;U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv;lacourse_tess_ste_monos.csv,206541859,TESS,,3539.201345
1571,,0.249995833,lacourse_tess_ste_huber.csv;lacourse_tess_ste_monos.csv,224279805,TESS,,3536.723999
1571,5.067259,0.21,CorotSinglesFixed.csv,102356770,CoRoT,93.100867,336.300726
1572,5.302407,0.239583333,CorotSinglesFixed.csv,102387834,CoRoT,93.461526,326.5821
1573,-0.674015,0.191666667,CorotSinglesFixed.csv,102574444,CoRoT,100.178884,-410.658
1574,-0.636498,0.245833333,CorotSinglesFixed.csv,102582649,CoRoT,100.237433,-322.008
1575,-0.388916,0.2625,CorotSinglesFixed.csv,102586624,CoRoT,100.266392,-359.826
1576,0.96941,0.208333333,CorotSinglesFixed.csv,102647266,CoRoT,100.636035,-367.566
1577,0.070793,0.3125,CorotSinglesFixed.csv,102709133,CoRoT,100.958624,-413.202
1578,-1.18699,0.234916667,CorotSinglesFixed.csv,102723949,CoRoT,101.045771,-665.0847
1579,-0.671747,0.3,CorotSinglesFixed.csv,102765275,CoRoT,101.279748,-655.57
1580,-2.599634,0.377916667,CorotSinglesFixed.csv,102801672,CoRoT,101.502722,-694.82
1581,-2.612934,0.168375,CorotSinglesFixed.csv,102802996,CoRoT,101.513845,-669.5744
1582,-3.201307,0.152125,CorotSinglesFixed.csv,102822869,CoRoT,101.66185,-644.0702
1583,-3.03034,0.766666667,CorotSinglesFixed.csv,102829388,CoRoT,101.707601,-669.14
1584,-2.299071,0.844166667,CorotSinglesFixed.csv,102855409,CoRoT,101.876699,-677.57
1585,-2.206636,0.239583333,CorotSinglesFixed.csv,102868004,CoRoT,101.948665,-660.46
1586,-2.936342,0.283125,CorotSinglesFixed.csv,102874481,CoRoT,101.987591,-676.1978
1587,-1.242049,0.229083333,CorotSinglesFixed.csv,102895957,CoRoT,102.109909,-670.0462
1588,-1.072517,0.741666667,CorotSinglesFixed.csv,102919036,CoRoT,102.228589,-658.55
1589,-2.529909,0.356416667,CorotSinglesFixed.csv,102973379,CoRoT,102.510327,-661.2589
1590,2.118096,1.416666667,CorotSinglesFixed.csv,211616889,CoRoT,285.250245,-616.905
1591,3.083559,0.354166667,CorotSinglesFixed.csv,211621528,CoRoT,285.368387,-612.037
1592,3.579578,0.429166667,CorotSinglesFixed.csv,211631779,CoRoT,285.587219,-619.159
1593,3.279651,2.75,CorotSinglesFixed.csv,211634383,CoRoT,285.636729,-617.306
1594,2.873201,1.041666667,CorotSinglesFixed.csv,211647475,CoRoT,285.842636,-608.663
1595,2.623698,0.445833333,lacourse_jacobs_k2_table.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,211649312,CoRoT,285.8686,-620.608
1596,3.492253,0.666666667,CorotSinglesFixed.csv,211650063,CoRoT,285.879511,-605.129
1597,2.627876,0.416666667,lacourse_jacobs_k2_table.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,211666578,CoRoT,286.088068,-624.588
1598,-6.468048,0.333333333,CorotSinglesFixed.csv,310190466,CoRoT,278.744434,145.9
1599,-0.256745,0.166666667,CorotSinglesFixed.csv,315188649,CoRoT,97.408653,442.147387
1600,5.823252,0.291666667,CorotSinglesFixed.csv,629951504,CoRoT,278.264019,934.9
1601,,0.375,All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,634075176,TESS,,1303.9
1602,-63.499101,0.148333333,lacourse_jacobs_k2_table.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,279741379,TESS,51.746762,3517.311
1603,-81.247369,0.159166667,All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,394287035,TESS,31.6898425,3497.487
1604,-60.468081,0.398333333,lacourse_jacobs_k2_table.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,235039711,TESS,354.135011,3492.868
1605,-42.937891,0.34,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,139147770,TESS,344.445236,3494.624
1607,-72.812805,0.346666667,U-shaped_good_pcs_steven_tess.csv,141428309,TESS,84.6787206,3498.996
1608,-57.570427,0.368333333,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,219332978,TESS,338.644588,3513.574
1609,-80.582794,0.35125,lacourse_jacobs_k2_table.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,270341214,TESS,33.4582517,3500.409
1610,-64.958985,0.174166667,U-shaped_good_pcs_steven_tess.csv,382581210,TESS,35.9354707,3500.467
1613,-71.52311,0.129166667,U-shaped_good_pcs_steven_tess.csv;AllMonos_martti_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,177162886,TESS,104.49254,3493.484
1614,-53.541246,0.481666667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,469936386,TESS,355.503224,3493.192
1615,-63.573493,0.117916667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,38815574,TESS,68.1118587,3501.656
1616,-77.079485,0.090833333,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,270260727,TESS,356.068064,3495.807
1617,-25.508085,0.264583333,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,303317324,TESS,351.903692,3532.184
1618,-28.032666,0.255833333,U-shaped_good_pcs_steven_tess.csv;AllMonos_martti_tess.csv;steven_martti_lacourse_targetlist_TESS.csv;lacourse_tess_ste_monos.csv,47316976,TESS,340.307731,3531.463
1620,,0.37875,U-shaped_good_pcs_steven_tess.csv;AllMonos_martti_tess.csv,441462736,TESS,,3524.011
1621,-16.358859,0.270416667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,212359877,TESS,26.5739183,3572.199
1622,-30.323142,0.111666667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,66439839,TESS,14.4785051,3553.347
1623,-10.657263,0.185833333,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,4672985,TESS,38.4704888,3596.858
1624,-11.461262,0.23,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,9965139,TESS,50.6107132,3598.78
1625,-21.933643,0.180416667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,257527578,TESS,46.2925447,3599.978
1626,-22.00226,0.1425,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,257554718,TESS,46.3251391,3585.206
1627,3.93801329,0.176666667,U-shaped_good_pcs_steven_tess.csv,293563017,TESS,28.5072498,3599.1
1628,6.79572003,0.195,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,408114363,TESS,77.9523864,3612.882
1629,-26.859279,0.30125,U-shaped_good_pcs_steven_tess.csv,13093071,TESS,76.1924907,3629.622
1630,10.0579022,0.21375,U-shaped_good_pcs_steven_tess.csv,399967279,TESS,54.3881286,3607.326
1631,6.22611766,0.147916667,U-shaped_good_pcs_steven_tess.csv,450075744,TESS,71.5050963,3615.321
1632,-50.210872,0.388333333,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,238896418,TESS,93.6418333,3613.081
1633,-26.65026,,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,423785115,TESS,70.9197592,
1634,-19.953296,0.193333333,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,124029677,TESS,91.5402806,3653.12
1635,-4.6376109,0.267916667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,250595513,TESS,94.8015984,3646.049
1636,-47.022883,0.289166667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,130415267,TESS,104.776899,3648.789
1637,-39.565175,0.318333333,U-shaped_good_pcs_steven_tess.csv,157000246,TESS,104.390816,3651.026
1638,-14.734145,0.229166667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,445260697,TESS,100.864016,3650.329
1639,-14.833815,0.429583333,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,35644532,TESS,102.435908,3648.912
1640,14.8903001,0.289166667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,438225366,TESS,96.4994075,3637.499
1641,-6.1447701,0.211666667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,120269103,TESS,101.693877,3654.921
1642,6.01826278,0.1725,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,234704029,TESS,96.86806,3650.354
1643,-29.136307,0.185833333,lacourse_jacobs_k2_table.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,37117064,TESS,90.4881596,3650.092
1644,-23.825816,0.4375,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,48749503,TESS,100.311866,3654.148
1645,,0.234166667,U-shaped_good_pcs_steven_tess.csv;AllMonos_martti_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,302804825,TESS,,3653.43
1646,-36.969286,0.14375,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,22642772,TESS,108.399447,3663.948
1647,-27.8685,0.386666667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,129882468,TESS,119.44994,3668.602
1648,9.03534394,0.241666667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,468979441,TESS,128.640271,3669.45
1649,-11.588054,0.250416667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,19186895,TESS,123.735093,3668.704
1650,-4.4903488,0.280416667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,5284784,TESS,107.777479,3666.275
1651,8.24856445,0.174583333,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,458589703,TESS,124.275247,3673.492
1652,-37.230984,0.287083333,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,157698565,TESS,107.488253,3661.577
1653,-21.400649,0.17125,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,412576689,TESS,110.943977,3679.001
1654,1.34699407,0.2025,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,284124227,TESS,108.470236,3669.313
1655,0.87423026,0.26375,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,257300241,TESS,128.625869,3677.411
1656,-11.347604,0.330416667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,6611583,TESS,112.930755,3676.49
1657,-31.629837,0.23375,All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,111953678,TESS,111.493183,3676.54
1658,2.08158626,0.145416667,U-shaped_good_pcs_steven_tess.csv,319082177,TESS,112.655772,3667.611
1659,-20.05257,0.4125,lacourse_jacobs_k2_table.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,176308026,TESS,121.95187,3673.232
1660,-10.469114,0.31125,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,124942311,TESS,105.012014,3673.303
1661,-15.701664,0.351666667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,50213761,TESS,112.187016,3676.711
1662,-16.136059,0.19375,All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,125296471,TESS,123.621701,3661.151
1663,,0.335833333,U-shaped_good_pcs_steven_tess.csv,124954530,TESS,,3674.393
1664,,0.192083333,lacourse_jacobs_k2_table.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,151419149,TESS,,3678.456
1665,-14.68643,0.222083333,U-shaped_good_pcs_steven_tess.csv;AllMonos_martti_tess.csv;steven_martti_lacourse_targetlist_TESS.csv;lacourse_tess_ste_monos.csv,296737508,TESS,142.179264,3704.999
1666,-30.313269,0.7275,All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,25057869,TESS,142.854627,3707.331
1667,-51.013645,0.273333333,All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,126574590,TESS,136.778346,3691.259
1668,-23.550229,0.3875,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,118339710,TESS,129.57204,3692.641
1669,-40.584832,0.395,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,180989820,TESS,130.257042,3707.912
1670,-30.217892,0.369583333,All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,147676027,TESS,125.488394,3694.462
1671,-57.315234,0.20875,All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,342167886,TESS,122.89055,3694.496
1672,-31.692036,0.289166667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,24439426,TESS,140.916622,3689.323
1673,-26.700655,0.265,U-shaped_good_pcs_steven_tess.csv,70561926,TESS,139.25588,3690.057
1674,-47.890905,0.964166667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,430663414,TESS,131.321743,3705.501
1675,-14.939785,0.191666667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,348902558,TESS,148.725178,3695.282
1676,-39.548289,0.265833333,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,191928543,TESS,136.50763,3689.33
1677,-7.9596915,0.284166667,U-shaped_good_pcs_steven_tess.csv;AllMonos_martti_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,46904539,TESS,142.991397,3695.334
1678,-22.325729,0.320416667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,434412098,TESS,128.038167,3691.925
1679,-10.315599,0.509166667,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,95862901,TESS,136.172911,3703.954
1680,-43.586497,0.577083333,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,31063696,TESS,135.126046,3690.292
1681,-37.341628,0.1525,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,190721237,TESS,133.755384,3687.545
1682,-17.343524,0.15125,lacourse_jacobs_k2_table.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,405454160,TESS,143.243338,3691.13
1683,-58.528633,0.214166667,lacourse_jacobs_k2_table.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,89702406,TESS,127.650007,3691.1
1684,,0.288333333,U-shaped_good_pcs_steven_tess.csv,400297932,TESS,,3691.884
1685,-52.469429,0.145416667,All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,447061717,TESS,156.747889,3730.887
1686,-25.196119,0.274583333,U-shaped_good_pcs_steven_tess.csv;steven_martti_lacourse_targetlist_TESS.csv,193254064,TESS,158.140749,3712.834
1687,-65.472258,0.340833333,All_OsbornMarttiK2Monos.csv;All_OsbornMarttiK2Monos.csv,361158915,TESS,143.745584,3713.338
