,dens_ic,dens_ic_em,dens_ic_ep,dens_iso,dens_iso_em,dens_iso_ep,dens_real,dens_real_em,dens_real_ep,log_dens_ic,log_dens_ic_em,log_dens_ic_ep,log_dens_iso,log_dens_iso_em,log_dens_iso_ep,log_dens_real,log_dens_real_em,log_dens_real_ep
5695396.0,0.9298369950389793,-0.30871722182849043,0.2863217576187101,,,,1.048237359761856,-0.11773025325766928,0.13475422709862062,-0.03159317871470642,0.17523146615097374,0.11658344847304514,,,,0.020459634139021958,0.051739939849271714,0.052522021906437684
6196457.0,0.2446491849751949,-0.029121190644932668,0.02987243090007087,0.1999668756456938,0.04827187151238871,0.04745403030754264,0.22462277091906718,-0.025227965270908786,0.028875967453426854,-0.6114562267111758,0.05504008582895081,0.05003277325957067,-0.6990419389146084,0.1199867829556499,0.09247833168764974,-0.648546219654154,0.05173993984927172,0.05252202190643773
11075737.0,0.9950389794472007,-0.31438695960311835,0.36257973068745575,1.0428596215246373,0.11372334247141258,0.10505249364042757,0.9275491369155281,-0.10417544631571496,0.11923937443847732,-0.002159905960561322,0.16491495640879675,0.13493772057678363,0.018225852338028137,0.05014643446907022,0.04168278715258812,-0.03266307435332488,0.05173993984927188,0.05252202190643776
11259686.0,0.46746987951807223,-0.17228915662650604,0.269950389794472,,,,0.7424686678222182,-0.08338857939432043,0.09544669491655544,-0.3302463667818667,0.1996656412296749,0.19796143757516457,,,,-0.12932186885119257,0.05173993984927189,0.05252202190643766
11547513.0,0.8228206945428774,-0.2800141743444366,0.3341601700921332,1.020895295260226,0.27038927975858007,0.416116267269826,1.0093583455872979,-0.11336365046246,0.12975620689197642,-0.08469479401577397,0.18066015021466109,0.14802097020853766,0.008981202397868988,0.13362702482097724,0.14847906018506654,0.004045378211363221,0.05173993984927186,0.05252202190643761
11802615.0,0.7101346562721474,-0.23472714386959603,0.4457831325301205,0.8478473722453466,0.11224030628095838,0.08774244555278654,0.6761833208114197,-0.07594390036415621,0.08692550396565024,-0.1486592922231209,0.17427466759717875,0.21158623950904892,-0.0716823215139864,0.06167178623073416,0.04276780816740425,-0.1699355460353504,0.05173993984927189,0.05252202190643794
11905011.0,0.41162296243798724,-0.14457831325301204,0.22388377037562013,0.5078415556843013,0.18777602116320502,0.19205447643390416,0.4836661078087689,-0.054321793469958024,0.06217680749937754,-0.38550040606231056,0.18791571357119757,0.18862056206690586,-0.2942717645375788,0.20048932474590664,0.1393052959363305,-0.3154543440924877,0.05173993984927178,0.05252202190643762
2692377.0,0.7271438695960312,-0.23231750531537915,0.43607370659107014,,,,1.2432290637117596,-0.13963027664014271,0.159821027200443,-0.13837965297855037,0.16716751629763743,0.20404060872133423,,,,0.09455115433819455,0.051739939849271804,0.05252202190643776
3642289.0,0.498582565556343,-0.17136782423812896,0.1781715095676825,0.41873569566427804,0.1366914207894434,0.15085725773549785,0.35907170730389476,-0.04032827359650221,0.04615980334998848,-0.30226291198358335,0.18290422721962335,0.13269379156990108,-0.3780600155376142,0.17162269591418927,0.13362462341619757,-0.44481881332524725,0.05173993984927178,0.05252202190643762
5966322.0,0.8128986534372785,-0.25499645641389085,0.47866761162296245,0.9250104522356536,0.15428598235289837,0.1481567452787762,0.8250016257384977,-0.09265806969353607,0.10605656762391424,-0.08996359585308016,0.1634783324779825,0.20108028883375745,-0.033853359885160444,0.0792474924090306,0.06452074941972952,-0.08354519563363505,0.05173993984927175,0.052522021906437635
6063220.0,1.9759036144578315,-0.2788093550673281,0.15613040396881644,1.590267271057651,0.15609277384614484,0.14109972343432164,1.8679836710890798,-0.20979808497616492,0.2401352074377885,0.295765755671624,0.06605979125830488,0.033028374278177786,0.20147012091846697,0.0448681253986965,0.03691901327086941,0.2713730755413426,0.05173993984927186,0.05252202190643768
6071903.0,1.654854712969525,-0.398086463501063,0.1486888731396173,,,,1.5143496845104827,-0.17008053588034144,0.19467444028097836,0.21875987114778309,0.1195046708335811,0.03736677119717599,,,,0.180226171411057,0.05173993984927172,0.05252202190643762
6291837.0,0.6119773210489015,-0.21282778171509567,0.25683912119064495,0.45514506853961306,0.18014934908634012,0.18858011214764575,0.3985285922496571,-0.04475977855495816,0.051232110671484365,-0.21326467185087028,0.18559969576942176,0.15219270314068756,-0.34185015845324745,0.21882390783391398,0.15055065627203335,-0.3995405148932182,0.05173993984927189,0.05252202190643779
7419318.0,1.615875265768958,-0.26399716513111265,0.2536498936924167,1.3784211771266428,0.15355616299523644,0.1308085118975113,1.3363603204749268,-0.15009008933697676,0.17179334473613417,0.20840783324610587,0.0774703003735357,0.06332348087730663,0.1393819366966422,0.05129370664755646,0.03937340320134666,0.12592357198358958,0.051739939849271846,0.05252202190643768
7700622.0,2.346562721474132,-0.34975194897236,0.16803685329553508,2.2192268747541117,0.2723303870107443,0.4506757633064175,2.226236515367392,-0.2500343899450581,0.28618974335661296,0.3704321669977206,0.07009525603392419,0.030036670778582797,0.346201703050921,0.056858841411176086,0.08029372141327223,0.34757130189554775,0.051739939849271666,0.05252202190643768
8008067.0,0.6852586817859674,-0.22799433026222535,0.3411764705882353,0.16697531779303418,0.06691515990323849,0.09189546550579762,0.8983926328445629,-0.10090080381569677,0.11549121364799231,-0.1641454535223509,0.17568720151507303,0.17547697044799454,-0.7773477212985939,0.2223910948590636,0.19043075911043073,-0.04653381810910109,0.05173993984927187,0.05252202190643767
8121310.0,0.47831325301204825,-0.15960311835577606,0.12870304748405387,0.29102173522916086,0.1328801669306603,0.13703019427486124,0.30720427414642293,-0.03450290781976478,0.03949208081402367,-0.3202875856129588,0.1763165405734471,0.10348793916014029,-0.5360745741151919,0.264879384480063,0.1675710331493665,-0.5125727462404823,0.05173993984927183,0.05252202190643773
8753657.0,1.1431608788093552,-0.3900779588944011,0.17030474840538626,,,,0.8571127707353946,-0.0962645555697288,0.11018455684793094,0.05810735363461375,0.1812645558152431,0.060311358351356634,,,,-0.06696203398569085,0.05173993984927189,0.05252202190643767
9139084.0,1.5315379163713678,-0.38851878100637843,0.20425230333097094,1.505439830625617,0.23874396672765233,0.36128102196432427,1.5690800129575644,-0.17622744084317787,0.20171019705882842,0.1851277531288935,0.12707425211781004,0.054369483880453984,0.1776634023267102,0.0749910498635364,0.09341597655228848,0.19564509036829025,0.05173993984927183,0.05252202190643765
9881662.0,0.844082211197732,-0.29957476966690294,0.17406094968107724,0.6844194941198997,0.2338163322484779,0.26410625238090324,0.607638888888889,-0.06824549765555965,0.07811390050616906,-0.0736152522715704,0.1903809282946854,0.08142410061450264,-0.1646776290723008,0.1815281360953839,0.14172675281724692,-0.21635443907293636,0.051739939849271804,0.05252202190643776
10290666.0,0.7987243090007087,-0.27072997873848337,0.14386959603118357,0.2632254105688477,0.06938885533009434,0.07312264341563729,0.33567184720217513,-0.03770017469283854,0.043151677344119566,-0.09760309770824131,0.1797676432978137,0.07192772492097925,-0.5796721882452057,0.13289212860973487,0.1064611075652167,-0.4740850815028181,0.05173993984927178,0.05252202190643773
10337258.0,0.18001417434443656,-0.07007087172218285,0.27250177179305457,0.6174018410644024,0.104834727082043,0.11398662460976304,0.5948881610257271,-0.06681343037941267,0.07647475412186577,-0.7446932971344098,0.21413792412820587,0.40032718497949604,-0.2094320798054643,0.0808171815420825,0.07358018684172338,-0.22556467396015803,0.051739939849271804,0.05252202190643776
10545066.0,0.7158043940467753,-0.22274982282069455,0.4132530120481927,,,,0.5671296296296297,-0.06369579781185564,0.07290630713909119,-0.14520563997170527,0.1618993704249928,0.19792166384216336,,,,-0.24631766245037962,0.05173993984927178,0.052522021906437816
10552611.0,1.7172218284904324,-0.2426647767540751,0.18355776045357902,,,,1.7187499999999996,-0.19303726479715433,0.2209507471460206,0.23482640038315838,0.0661648199857102,0.044105359378073916,,,,0.23521271117433776,0.051739939849271804,0.05252202190643765
10587105.0,0.5965981573352233,-0.20935506732813608,0.36513111268603826,0.5349930500071339,0.4499174035103831,1.1795167086620992,0.4304407713498622,-0.04834391805588645,0.05533452220035584,-0.2243180923423443,0.18769823073852737,0.2073709262477335,-0.27165185977906364,0.7985428822014919,0.5057918211601156,-0.36608659901999974,0.05173993984927189,0.05252202190643773
10878263.0,1.0581148121899362,-0.28405386250885895,0.3432317505315379,1.2463810601446828,0.18266475508233193,0.17856748926762656,1.3004746732557382,-0.1460596793386244,0.16718013131655707,0.024532793970677563,0.1357576355255008,0.12201275863480976,0.09565084089239435,0.0688250245633289,0.05814834267338391,0.114101898729214,0.051739939849271784,0.05252202190643768
10982872.0,0.5451452870304748,-0.18582565556343017,0.3612331679659816,,,,0.6791891590321417,-0.07628149384113114,0.08731191397331173,-0.2634877381879056,0.18103131623310625,0.2207973118003524,,,,-0.16800925475776424,0.05173993984927178,0.052522021906437816
11015108.0,1.4493267186392629,-0.4394046775336641,0.18561304039688165,1.3966528148306399,0.1849085580591585,0.23048387618754781,1.2057267766384052,-0.13541829763198088,0.1549999896158365,0.16116629858901277,0.15687844799883158,0.052335456694650395,0.14508846098712277,0.06167749098585995,0.0663355772978306,0.08124890577955432,0.05173993984927176,0.052522021906437705
11074541.0,1.7228915662650603,-0.1476966690290574,0.400921332388377,,,,1.8962962962962964,-0.21297794925498814,0.24377488493201316,0.23625794508898793,0.03892364883159996,0.09085830900523048,,,,0.2779061968168435,0.05173993984927175,0.052522021906437566
11100383.0,1.8206945428773917,-0.3204819277108434,0.20021261516654854,1.7121166286217826,0.16292775532712955,0.19197270658725207,1.7911630337665838,-0.2011701602001883,0.23025967160497984,0.2602370905119983,0.08408427742292043,0.04530927165477827,0.2335333452953783,0.04342897619388625,0.04615397526471618,0.25313511764285146,0.051739939849271666,0.05252202190643762
11194032.0,2.2693125442948263,-0.3144578313253012,0.1898653437278526,2.374595052853438,0.44982259946634456,0.7955218665415811,1.9793479462337125,-0.22230569519873233,0.2544514371387816,0.3558943138289331,0.06477982815858357,0.034895631336126776,0.37558955867419946,0.09121016409176508,0.1254857213705844,0.2965221448111142,0.05173993984927183,0.05252202190643779
11395587.0,0.8958185683912119,-0.28795180722891567,0.28993621545003545,0.9733646239888036,0.1766150485799889,0.1928217075545909,1.01,-0.11343571633170957,0.12983869359562528,-0.04777993980798164,0.16841166386871492,0.12177482526485722,-0.011724441825447232,0.0869537174660689,0.078492388728628,0.004321373782642578,0.05173993984927176,0.05252202190643769
11442793.0,0.6298369950389795,-0.22147413182140324,0.2673281360737066,0.573086665568184,0.12391636334857496,0.13648678827565386,0.5964961493755331,-0.06699402771635643,0.07668146610865356,-0.20077183358607797,0.18818192622387564,0.15364421969671277,-0.2417796964759951,0.10580926922156988,0.09277705602684994,-0.2243923555315363,0.05173993984927178,0.05252202190643765
11521793.0,0.445995747696669,-0.14599574769666904,0.36222537207654143,0.5248792780073664,0.1432852965391463,0.15689406374345405,0.4114535365054876,-0.04621141252546057,0.052893653123933126,-0.35066928200686226,0.17220946327347536,0.2581994768899368,-0.2799405726399361,0.13845791100241334,0.11358058836991411,-0.3856792004968731,0.05173993984927172,0.05252202190643773
11621223.0,0.5315379163713678,-0.1820694542877392,0.2787384833451453,0.5332332091030447,0.1797837552995749,0.17153462688824217,0.5598543468365953,-0.06287869195527795,0.071971046531778,-0.2744657503626478,0.18212626086056233,0.18309894010012961,-0.2730828110941062,0.17858987403694604,0.12112888673327937,-0.25192494548111244,0.05173993984927189,0.052522021906437816
11624249.0,0.15038979447200568,-0.11013465627214741,1.79801559177888,1.4043631177130829,0.2291800093880709,0.2845515500172002,1.2345679012345678,-0.13865751904621626,0.15870760737761325,-0.822781634189026,0.5723970438543029,1.1124609556717004,0.14747941522223643,0.07737387479364377,0.0801282922113771,0.09151498112135023,0.05173993984927175,0.05252202190643773
12404954.0,1.175053153791637,-0.39503897944720057,0.11899362154500354,1.0504114435193441,0.19536010760086953,0.20065463349245127,1.117596335160567,-0.12552013945409146,0.1436705426975311,0.0700575124599069,0.17795501773911704,0.04189246240711959,0.021359444450647032,0.0893672545916811,0.07592080379093816,0.04828496896318303,0.051739939849271804,0.052522021906437635
4815520.0,1.0163004961020554,-0.3373493975903615,0.24663359319631464,,,,1.0191196553240265,-0.1144599684449562,0.1310110541236591,0.007022137577433544,0.17518364225323688,0.09435854836907463,,,,0.008225177722010273,0.0517399398492717,0.05252202190643776
7175184.0,0.3652019844082211,-0.12111977321048902,0.3077958894401134,,,,0.6230866048841682,-0.06998047065517676,0.08009975324266749,-0.4374668712932731,0.1749969996794576,0.26548056348546,,,,-0.20545158510765418,0.051739939849271804,0.052522021906437816
8494142.0,0.2260099220411056,-0.026853295535081503,0.027257264351523744,0.2252467989449953,0.11183428028527653,0.1166654536695888,0.19551879802152755,-0.02195922268305625,0.025134559711388144,-0.6458724945113886,0.0549327442932378,0.04945142022082294,-0.6473413722041849,0.29799763245616695,0.18125603646248406,-0.7088114813138825,0.05173993984927172,0.05252202190643762
6471021.0,0.7063075832742736,-0.2319631467044649,0.3900779588944011,1.159374520573285,0.2288968005496408,0.2910443589823708,1.230796773074642,-0.13823397387374148,0.15822281692843854,-0.15100613091930973,0.17290005783153797,0.19096943086432938,0.06422375170491255,0.09551777314906972,0.09726969246684634,0.09018634893574451,0.051739939849271874,0.05252202190643773
7364176.0,1.1353649893692415,-0.33607370659107016,0.42820694542877386,,,,0.9680711473975799,-0.1087265782822816,0.12444860701556404,0.05513549799387094,0.15243042149588454,0.13898236850428716,,,,-0.014092723490469345,0.051739939849271735,0.052522021906437656
8686097.0,0.6536498936924168,-0.1972360028348689,0.4721474131821403,,,,0.48901936570426585,-0.05492303173142726,0.0628649857287159,-0.18465480511657262,0.15598634127796307,0.23611501052539102,,,,-0.31067394199710013,0.051739939849271666,0.052522021906437566
12356617.0,0.46017009213323884,-0.16130403968816442,0.3172218284904323,0.3248509474609255,0.14040185773585928,0.13713569788581637,0.24446792901894399,-0.027456826384547967,0.03142712527707692,-0.3370816108815919,0.18744180185789244,0.227721633610091,-0.48831586223260753,0.2458076214865233,0.15294528381460942,-0.6117781065348953,0.05173993984927172,0.05252202190643762
3656121.0,0.6571226080793763,-0.22650602409638554,0.34287739192062366,0.8152892637358053,0.18532962853459012,0.18154441895021411,0.9690060309512972,-0.10883157747594796,0.12456878925247394,-0.18235359079880828,0.18355565776479085,0.18235359079880828,-0.08868827671312952,0.11199900045390675,0.08731098094548918,-0.013673519955717429,0.051739939849271915,0.05252202190643778
3733628.0,2.222537207654146,-0.15570517363571934,0.3473423104181431,,,,2.157434402332362,-0.2423070464032131,0.2773450141753391,0.34684904025805297,0.03154385616243249,0.06306372281530181,,,,0.3339375996882058,0.05173993984927178,0.05252202190643768
3964109.0,0.6599574769666903,-0.24138908575478385,0.23416017009213325,,,,0.329509312265697,-0.03700804443052308,0.042359463992248436,-0.18048404644853458,0.19774952467675364,0.13187871301503318,,,,-0.4821323072961984,0.05173993984927183,0.05252202190643751
3217264.0,1.1211906449326718,-0.2909284195605953,0.2745570517363572,,,,1.0731072937296535,-0.12052345996535219,0.13795133574831175,0.04967946540730991,0.13046418622867614,0.09512745442179796,,,,0.03064314670515803,0.05173993984927185,0.05252202190643761
5444548.0,0.7753366406803686,-0.24231041814316087,0.35428773919206236,0.8210337838949353,0.1949644855696312,0.19391184961392183,0.8573388203017832,-0.09628994378209466,0.11021361623445336,-0.11050969175693585,0.162741733319533,0.16344374863198768,-0.08563897216523829,0.11773862079909615,0.09208175165637474,-0.06684751097389943,0.05173993984927176,0.052522021906437615
6289650.0,0.8419560595322466,-0.2663359319631467,0.3894401133947555,0.6534843816441088,0.18947441220351613,0.17868690012320354,0.4099336233613718,-0.046040707143020165,0.05269826348332829,-0.0747105731091731,0.16515345549115656,0.1651083726169768,-0.18476478765013338,0.14870790070333845,0.10497751186217953,-0.38728645874757833,0.051739939849271666,0.05252202190643768
2438264.0,1.632884479092842,-0.2659815733522325,0.22530120481927712,1.6730099999026855,0.18299266920074464,0.23332849711402104,1.5597568230292658,-0.17518032923128413,0.20051167151384441,0.21295546099682663,0.07721779427002087,0.05613364880564256,0.22349853683183665,0.05030721702060398,0.056701481366649736,0.19305689409241775,0.05173993984927194,0.05252202190643773
3847138.0,1.030474840538625,-0.2833451452870305,0.39114103472714384,,,,1.1686323662365414,-0.1312521283093695,0.15023138586704654,0.013037392768671177,0.13964139464408043,0.139744871846966,,,,0.06767791028442778,0.051739939849271915,0.052522021906437746
7440748.0,1.6172927002126152,-0.24691708008504606,0.2345145287030475,1.712363544489261,0.17789801209725423,0.21787381724365829,1.7645662919160552,-0.19818301122602633,0.22684057634183907,0.208788626327848,0.07194900268260185,0.058807148795823216,0.23359597331102172,0.04763883568171051,0.05201474427311248,0.2466379787472942,0.05173993984927186,0.05252202190643773
11015323.0,1.1176470588235294,-0.3158752657689582,0.3481218993621545,1.1443972893242476,0.19546446711045307,0.19881268375955896,1.026388686397434,-0.1152763721547081,0.13194551105264618,0.048304679574555046,0.14425390620362025,0.11776084046268835,0.058576820443155354,0.08134135193000575,0.06956708725442584,0.01131185628362535,0.051739939849271686,0.052522021906437656
12404305.0,0.8114812189936216,-0.24209780297661235,0.4439404677533664,,,,0.7052801977471335,-0.0792118459861545,0.09066599949935839,-0.09072152707844101,0.1538736592802542,0.18951115366587273,,,,-0.15163830973242912,0.05173993984927189,0.05252202190643765
3239945.0,2.3394755492558468,-0.4554216867469879,0.12218284904323175,,,,1.848888888888889,-0.2076535005236133,0.23768051280871272,0.3691185105759637,0.09402519605965692,0.022109275620135593,,,,0.2669108125153803,0.05173993984927169,0.052522021906437566
5689351.0,1.8299078667611621,-0.27930545712260807,0.21367824238128985,,,,1.8399546144528434,-0.2066500690181119,0.2365319835799995,0.26242922417605363,0.07192876964774092,0.047963717816514595,,,,0.264807110544436,0.05173993984927183,0.05252202190643768
8015907.0,1.2813607370659108,-0.36995038979447203,0.20113394755492559,1.1321721166087109,0.1446958026754429,0.14020600858252208,1.2556613543488773,-0.14102657940654417,0.16141923747244724,0.10767141238499671,0.14795745755114123,0.06332173252214444,0.05391245477742907,0.05938576754369058,0.05070373930266011,0.09887252812083717,0.05173993984927182,0.05252202190643769
12600735.0,0.6993621545003543,-0.2358610914245216,0.2212615166548547,0.573366284984768,0.20861586755246422,0.2274635771279221,0.4280779218188407,-0.048078540304267114,0.05503077042186977,-0.15529787293664943,0.17865139249343115,0.11938001025532946,-0.2415678479705595,0.19643635444286175,0.1451081071333264,-0.36847717038925076,0.05173993984927178,0.05252202190643768
4165473.0,1.0921332388377036,-0.341318214032601,0.30956768249468464,,,,1.117596335160567,-0.12552013945409146,0.1436705426975311,0.038275624964071435,0.16274267011884044,0.10837973383701571,,,,0.04828496896318303,0.051739939849271804,0.052522021906437635
6665695.0,1.7335223245924873,-0.2631467044649185,0.2205527994330262,2.00811205587077,0.450236320080074,0.7108265209908651,1.6647208416478108,-0.18696911006400607,0.21400512800095184,0.23892943894591875,0.07150114575524597,0.05201181712188249,0.30278794347722254,0.11025513032854292,0.1316114531388305,0.22134141676334573,0.05173993984927183,0.05252202190643768
7595157.0,0.8958185683912119,-0.24875974486180016,0.49007795889440114,1.3734524129992327,0.19523534996270267,0.205214903244362,1.2913223140495869,-0.14503175416765912,0.16600356660106708,-0.04777993980798164,0.1412762964120673,0.1895107463417833,0.13781361670170797,0.06658830876774063,0.06047700099341949,0.11103465569966278,0.05173993984927177,0.052522021906437594
8616637.0,1.6874557051736356,-0.27533664068036856,0.24153082919914953,1.6879933885539011,0.18132158574148183,0.22368496382351255,1.770090527486977,-0.19880345243312747,0.22755073429198025,0.227232381650532,0.0773610653367299,0.058096814335495406,0.22737074127057152,0.04935208069480984,0.05404408101122851,0.2479954779904404,0.05173993984927172,0.05252202190643765
9146018.0,0.9971651311126859,-0.2934798015591779,0.3309000708717222,,,,1.02,-0.114558842235984,0.13112422521538392,-0.0012329163196021912,0.15138858673907962,0.1244523137664438,,,,0.00860017176191757,0.051739939849271804,0.052522021906437684
6587002.0,1.7590361445783131,-0.28766832034018425,0.22260807937632884,1.6360459557793883,0.19382431462371086,0.2549805570785466,1.6406249999999996,-0.1842628436700111,0.2109075313666562,0.24527476340836316,0.0775535087173913,0.05175092233996478,0.21379549863914707,0.05476349058996155,0.06290211921021963,0.21500932508605078,0.05173993984927183,0.052522021906437705
12068975.0,0.6592487597448619,-0.03331679659815734,0.04313253012048193,0.7681305982537464,0.1963638265968296,0.2671510353449843,0.5369586785322048,-0.060307220138444584,0.069027735975698,-0.1809506785788501,0.022522192101748134,0.027523612831590438,-0.11456493455306643,0.12821615280440152,0.12962344403656567,-0.27005913399491716,0.05173993984927194,0.052522021906437844
3541946.0,1.1708008504606662,-0.3531537916371368,0.24975194897236003,,,,1.2842113914687268,-0.14423310803227407,0.1650894350187324,0.06848302923001558,0.15591715035419443,0.08397435108607569,,,,0.10863651796333415,0.051739939849271874,0.05252202190643773
4478168.0,0.5963146704464919,-0.21410347271438693,0.37349397590361444,,,,0.5451998184870099,-0.06123280391484354,0.07008716057517361,-0.22452450607337027,0.19317208739281505,0.21121055783204737,,,,-0.2634442974266948,0.05173993984927172,0.05252202190643768
4563268.0,1.3231750531537916,-0.41346562721474134,0.1394755492558469,0.0008822603198006355,0.0003269525119991752,0.0003644033228916328,0.4103676654901654,-0.046089455538859625,0.05275406097141544,0.12161730419473045,0.16271460952561187,0.043523290168434384,-3.054403252994904,0.20106296717335193,0.1501525470289402,-0.3868268663475606,0.051739939849271666,0.05252202190643768
4644604.0,0.7540751240255138,-0.24238128986534374,0.3585400425230333,1.230904809252824,0.29126195913891406,0.37357239128887515,0.8818604493025866,-0.09904403145667562,0.11336594917930576,-0.12258538579531847,0.16840443038939035,0.1689303615002983,0.09022446851644213,0.11726165502167457,0.11510908167838331,-0.05460013470141064,0.05173993984927188,0.05252202190643762
4656049.0,0.3996456413890857,-0.18263642806520197,0.5122608079376328,0.4523000804052689,0.1321098690143458,0.15218181302651002,0.3820555809581872,-0.042909651984672725,0.04911445298270156,-0.3983249191659947,0.2651969082261109,0.3582752063703825,-0.3445733350496562,0.15001861408126715,0.12595663164357546,-0.41787345188531977,0.05173993984927178,0.05252202190643762
4827723.0,1.5946137491141035,-0.4493975903614458,0.13763288447909286,1.7317858059269056,0.40761070387679993,0.5841173759996479,1.5143496845104827,-0.17008053588034144,0.19467444028097836,0.20265550435701465,0.14376803716288095,0.03595422165171136,0.23849417575493753,0.11654875800325458,0.12622622367267655,0.180226171411057,0.05173993984927172,0.05252202190643762
4841374.0,0.8426647767540751,-0.283557760453579,0.33465627214741317,,,,0.3698623177361174,-0.04154019500643846,0.0475469704407005,-0.07434515913565624,0.1781598985583282,0.14524006781914894,,,,-0.43195991316392485,0.05173993984927178,0.05252202190643768
5020319.0,0.8199858256555634,-0.2892274982282069,0.21622962437987242,0.8045741067656265,0.25365272586613397,0.34495688989309414,0.7900760750728861,-0.0887354906261768,0.10156677765210176,-0.08619365480259827,0.18890952836524766,0.10164371815913643,-0.09443394823723579,0.16447642437677046,0.1549546345831545,-0.10233108922388749,0.051739939849271874,0.05252202190643773
5113822.0,1.4252303330970943,-0.45605953224663354,0.1443656980864635,0.27914503606044583,0.08607389401149329,0.10429181538728277,1.205932191800407,-0.13544136834093856,0.1550263963844296,0.15388505684239415,0.16748473559127353,0.041902835055571575,-0.5541700906533324,0.16011254382973794,0.13786394048723194,0.08132288860443945,0.05173993984927185,0.052522021906437705
5120087.0,0.5034727143869596,-0.17682494684620836,0.19461374911410348,0.6191644615358228,0.20517411678719108,0.2057783274235293,0.6278058515911024,-0.07051050147769866,0.0807064273289877,-0.29802406098380324,0.18789624464602422,0.14193327772706713,-0.20819397900768918,0.17481580854602122,0.1246178096172426,-0.20217464068777208,0.05173993984927178,0.052522021906437594
5531694.0,0.34330262225372077,-0.1083628632175762,0.3507441530829199,,,,0.29323305770433583,-0.032933764309731495,0.037696036763744056,-0.4643228792833332,0.16472060173022268,0.3057116200350698,,,,-0.5327870709705773,0.05173993984927161,0.05252202190643768
5786676.0,0.2077958894401134,-0.07916371367824238,0.5316087880935506,,,,1.6015624999999996,-0.1798756331064395,0.20588592347697388,-0.6823630477852575,0.20828733659695897,0.551245241412978,,,,0.20454389140788581,0.05173993984927186,0.05252202190643773
5966154.0,0.7087172218284904,-0.24174344436569808,0.17873848334514528,,,,0.5245208740234375,-0.05891029809483472,0.06742881687805813,-0.14952701375434785,0.1811804924524636,0.09767369944909768,,,,-0.2802372237853801,0.05173993984927178,0.05252202190643773
6020753.0,2.3805811481218995,-0.3854004252303331,0.1550673281360737,2.5543199885939276,0.5333290157247195,0.9396275463105344,2.226236515367392,-0.2500343899450581,0.28618974335661296,0.3766829900873165,0.07670075001452903,0.02740605588771855,0.4072753019233509,0.10171092826051892,0.13604107740914922,0.34757130189554775,0.051739939849271666,0.05252202190643768
6062088.0,0.7597448618001418,-0.2504606661941885,0.370446491849752,,,,0.9423361401911697,-0.1058362129582614,0.12114029046570873,-0.1193322283975966,0.17370757248812047,0.17248420887097538,,,,-0.02579415263157084,0.05173993984927197,0.05252202190643783
6125481.0,0.04763288447909284,-0.016853295535081504,0.0952515946137491,,,,0.5435943603515624,-0.06105249075282865,0.069880773855442,-1.3220931183535685,0.18964406603855033,0.47707817422345566,,,,-0.2647250576071326,0.05173993984927172,0.052522021906437705
6347299.0,0.5664068036853296,-0.1732813607370659,0.4148121899362155,0.9065605850813631,0.15909382424041318,0.16781929970180176,1.0191196553240265,-0.1144599684449562,0.1310110541236591,-0.2468715385364219,0.1585973093390904,0.2386374848636674,-0.04260316687205816,0.0838049483780597,0.07376103547403037,0.008225177722010273,0.0517399398492717,0.05252202190643776
6365156.0,0.48646350106307584,-0.16236711552090716,0.31559177888022677,,,,0.2403113709899741,-0.026989992585052497,0.030892786599516747,-0.3129497389136988,0.1763760734599671,0.21715404104695835,,,,-0.6192256788783232,0.051739939849272054,0.05252202190643773
6442340.0,0.6569099929128277,-0.20871722182849042,0.39177888022678947,0.8097770186936656,0.16334183587862416,0.14920261632798182,0.7212622088655144,-0.08100682705509998,0.09272053756336018,-0.18249413159564556,0.16604102089853087,0.2031407916475689,-0.09163455258137558,0.09784046214185797,0.07344393713302755,-0.14190682243510686,0.051739939849271915,0.052522021906437885
6685609.0,0.31381998582565557,-0.09362154500354358,0.2958185683912119,0.21477998688996736,0.04532467267456089,0.045122720775124865,0.2588013211228038,-0.02906664678134463,0.03326972815386803,-0.5033194015476626,0.15386635895171075,0.2883918260113878,-0.6680061884667994,0.10293861842331953,0.08281699246909313,-0.5870335110215785,0.05173993984927183,0.05252202190643762
6707835.0,1.2303330970942594,-0.4208362863217576,0.136144578313253,0.9842719999210549,0.1527488782729982,0.15175451014688113,1.0412328196584757,-0.11694355521390609,0.1338537713201442,0.09002270708612528,0.1818075650117203,0.0455798337895893,-0.00688486931138007,0.07324080080770379,0.06227333540634844,0.01754784861501031,0.05173993984927185,0.05252202190643765
7033671.0,0.5745570517363572,-0.1888731396172927,0.40566973777462795,,,,0.2277696793002916,-0.025581402703041906,0.029280512476281523,-0.2406668407370713,0.1731016355735376,0.23199340830544588,,,,-0.6425040896906388,0.05173993984927172,0.05252202190643762
7040629.0,0.359603118355776,-0.11871013465627216,0.29808646350106305,,,,0.5448975592588593,-0.061198856397949364,0.07004830419565855,-0.44417655086863594,0.17399929830265226,0.26219751333315017,,,,-0.2636851374120651,0.05173993984927172,0.05252202190643773
7115785.0,1.1814316087880934,-0.33607370659107016,0.2946137491141035,1.2421320122655821,0.21593571125754196,0.25036759920214857,1.2585271636393522,-0.14134844587162854,0.16178764631835785,0.07240858607365744,0.14536796938306723,0.09669111720196141,0.09416775457790445,0.08293730969869834,0.0797464721665893,0.09986259365582902,0.05173993984927186,0.052522021906437746
