,BIC_poly,BIC_sin,BIC_trans,DeltaBIC,ID,P_min,asteroidDeltaBIC,b,b_impact__,centroidDeltaBIC,depth,flag,flux_trend,init_depth,init_tdur,instrumental_snr,interpmodel,light_curve,llk_poly,llk_sin,llk_trans,logP,logror,m_star,mission,obj_id,orbit_flag,period,period_err,poly_DeltaBIC,r_pl,r_star,sin_DeltaBIC,snr,std_oot,tcen,tcen_2,tdur,third_light,transit_zoom,trend,u_star,u_star_quadlimbdark__,variableLogLik,vrel,xmodel,ymodel
00270341214_00,-10048.68816029923,-21811.428828470478,-26989.86285144879,-16941.174691149557,270341214.0,"[327.29004213 163.64502106 109.09668071  81.82251053  65.45800843
  54.54834035  46.7557203   40.91125527  36.36556024  32.72900421
  29.75364019  27.27417018  25.17615709  23.37786015  21.81933614]",-233.29644543796894,0.24719866219812578,-1.234964107368398,14.752053363463347,0.006328002339709982,planet,"[-0.00023295 -0.00023255 -0.00023214 ... -0.00028707 -0.0002875
 -0.00028793]",0.005117744535554865,0.45398939439715413,166.33104303486306,<scipy.interpolate.interpolate.interp1d object at 0x1e5191e30>,"[-0.00023295 -0.00023255 -0.00023214 ... -0.00028707 -0.0002875
 -0.00028793]",5040.164306187528,10914.661339530843,13505.487788932434,3.647760636821224,-2.604730616316591,1.4254141477740632,tess,00,duo,327.29004212510927,,-16941.174691149557,0.10483875523005384,1.4182020229236643,-5178.434022978312,212.0437931411175,0.0005908228922635317,1333.41152794363,1660.7015700687393,0.3354182902104943,0.0,"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.         -0.00011324
 -0.00087547 -0.00192959 -0.00308171 -0.00415989 -0.00484827 -0.00497664
 -0.00508767 -0.00518792 -0.00528002 -0.00536548 -0.00544526 -0.00552001
 -0.00559021 -0.00565623 -0.00571836 -0.00577682 -0.00583179 -0.00588343
 -0.00593187 -0.0059772  -0.00601953 -0.00605893 -0.00609546 -0.00612919
 -0.00616017 -0.00618843 -0.00621402 -0.00623696 -0.0062573  -0.00627504
 -0.00629021 -0.00630283 -0.00631291 -0.00632046 -0.00632549 -0.006328
 -0.006328   -0.00632549 -0.00632046 -0.00631291 -0.00630283 -0.00629021
 -0.00627504 -0.0062573  -0.00623696 -0.00621402 -0.00618843 -0.00616017
 -0.00612919 -0.00609546 -0.00605893 -0.00601953 -0.0059772  -0.00593187
 -0.00588343 -0.00583179 -0.00577682 -0.00571836 -0.00565623 -0.00559021
 -0.00552001 -0.00544526 -0.00536548 -0.00528002 -0.00518792 -0.00508767
 -0.00497664 -0.00484827 -0.00415989 -0.00308171 -0.00192959 -0.00087547
 -0.00011324  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.        ]",[-2.05562895e-08 -3.78005186e-05 -6.54703867e-06  3.44143650e-04],[ 0.47299092 -0.14391352],[-2.10830811  0.9378349 ],-4019.611884604179,6.220779984546253,"[1329.41572344 1329.41711232 1329.4185012  ... 1337.41147978 1337.41286865
 1337.41425752]","[-0.00023295 -0.00023255 -0.00023214 ... -0.00028707 -0.0002875
 -0.00028793]"
00270341214_01,-14588.490475920415,-23560.11013707585,-27701.619352311543,-13113.128876391129,270341214.0,1660.7083808218572,-168.92355109257005,0.3072031653391511,-0.9140227360631057,14.676829757590895,0.005985729609263024,FP - confusion,"[-0.00042314 -0.00042237 -0.00042159 ... -0.0004001  -0.00040046
 -0.00040082]",0.0048400368737029865,0.45398939439715413,120.93619148952797,<scipy.interpolate.interpolate.interp1d object at 0x1e5191d10>,"[-0.00042314 -0.00042237 -0.00042159 ... -0.0004001  -0.00040046
 -0.00040082]",7310.115600911846,11789.027062290394,13861.391107820675,3.688826140329491,-2.6108615997403586,1.4247502657164466,tess,01,FP - Confusion with 00,39.99786750546836,,-13113.128876391129,0.10436425709471786,1.4204781958918682,-4141.509215235692,131.5163652653447,0.0007077701156958938,1660.7015700687393,,0.3358785450530858,0.0,"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.         -0.00013335
 -0.00080922 -0.0017491  -0.00279985 -0.00382205 -0.00460384 -0.00483351
 -0.00498945 -0.00511548 -0.00522112 -0.00531156 -0.0053901  -0.00545898
 -0.00551985 -0.00557395 -0.00562225 -0.0056655  -0.00570433 -0.00573926
 -0.00577071 -0.00579904 -0.00582455 -0.00584752 -0.00586816 -0.00588667
 -0.00590321 -0.00591794 -0.00593098 -0.00594243 -0.00595239 -0.00596095
 -0.00596816 -0.00597409 -0.00597878 -0.00598227 -0.00598458 -0.00598573
 -0.00598573 -0.00598458 -0.00598227 -0.00597878 -0.00597409 -0.00596816
 -0.00596095 -0.00595239 -0.00594243 -0.00593098 -0.00591794 -0.00590321
 -0.00588667 -0.00586816 -0.00584752 -0.00582455 -0.00579904 -0.00577071
 -0.00573926 -0.00570433 -0.0056655  -0.00562225 -0.00557395 -0.00551985
 -0.00545898 -0.0053901  -0.00531156 -0.00522112 -0.00511548 -0.00498945
 -0.00483351 -0.00460384 -0.00382205 -0.00279985 -0.0017491  -0.00080922
 -0.00013335  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.        ]",[ 4.60790429e-06 -5.09787067e-05 -7.08615019e-05  4.03341546e-04],[0.20823317 0.23224194],[-1.42410842 -1.17266634],-3502.757534032,6.1246845262607446,"[1656.70158058 1656.70296949 1656.7043584  ... 1664.69750335 1664.69889225
 1664.70028115]","[-0.00042314 -0.00042237 -0.00042159 ... -0.0004001  -0.00040046
 -0.00040082]"
00270341214_02,-20908.455729485726,-21040.25210781105,-23043.85319913275,-2135.397469647025,270341214.0,1682.1388791985278,-20.689515985890466,0.42155450981494574,-0.4230394790272716,14.590666457239422,0.004740155690834191,planet,"[-6.32009593e-05 -6.35873184e-05 -6.39724842e-05 ...  1.72573903e-03
  1.72718729e-03  1.72791073e-03]",0.003735959889110616,0.6213921134139097,92.0068498654484,<scipy.interpolate.interpolate.interp1d object at 0x1e5191290>,"[-6.32009593e-05 -6.35873184e-05 -6.39724842e-05 ... -1.33805625e-03
 -1.06937446e-03 -9.25771666e-04]",10469.550377520765,10528.824122571124,11532.23410614441,5.1214597577300385,-2.731871704340758,1.4105428953319703,tess,02,mono,167.57981709405385,,-2135.397469647025,0.0954930430636342,1.4669271264281947,-2003.6010913216996,121.4565510763557,0.0007649228209629655,1682.1224719775346,,0.5335306536388505,0.0,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -5.11559749e-05 -4.08630270e-04 -9.51315802e-04
 -1.59886446e-03 -2.28524756e-03 -2.93569709e-03 -3.41105872e-03
 -3.61183296e-03 -3.76404084e-03 -3.88775974e-03 -3.99146789e-03
 -4.08003737e-03 -4.15664190e-03 -4.22350780e-03 -4.28227697e-03
 -4.33420532e-03 -4.38028068e-03 -4.42129738e-03 -4.45790561e-03
 -4.49064552e-03 -4.51997131e-03 -4.54626891e-03 -4.56986911e-03
 -4.59105746e-03 -4.61008209e-03 -4.62715962e-03 -4.64248004e-03
 -4.65621046e-03 -4.66849830e-03 -4.67947377e-03 -4.68925194e-03
 -4.69793454e-03 -4.70561131e-03 -4.71236125e-03 -4.71825358e-03
 -4.72334863e-03 -4.72769847e-03 -4.73134756e-03 -4.73433318e-03
 -4.73668584e-03 -4.73842960e-03 -4.73958228e-03 -4.74015569e-03
 -4.74015569e-03 -4.73958228e-03 -4.73842960e-03 -4.73668584e-03
 -4.73433318e-03 -4.73134756e-03 -4.72769847e-03 -4.72334863e-03
 -4.71825358e-03 -4.71236125e-03 -4.70561131e-03 -4.69793454e-03
 -4.68925194e-03 -4.67947377e-03 -4.66849830e-03 -4.65621046e-03
 -4.64248004e-03 -4.62715962e-03 -4.61008209e-03 -4.59105746e-03
 -4.56986911e-03 -4.54626891e-03 -4.51997131e-03 -4.49064552e-03
 -4.45790561e-03 -4.42129738e-03 -4.38028068e-03 -4.33420532e-03
 -4.28227697e-03 -4.22350780e-03 -4.15664190e-03 -4.08003737e-03
 -3.99146789e-03 -3.88775974e-03 -3.76404084e-03 -3.61183296e-03
 -3.41105872e-03 -2.93569709e-03 -2.28524756e-03 -1.59886446e-03
 -9.51315802e-04 -4.08630270e-04 -5.11559749e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00]",[-3.38973298e-05 -9.71727796e-05  5.70242360e-04  1.60348216e-03],[0.11167467 0.49363217],[-0.54770787 -2.28651056],-829.4837914819891,3.6666037761498376,"[1678.13229253 1678.13368142 1678.13507031 ... 1682.35451365 1682.35729142
 1682.35868031]","[-6.32009593e-05 -6.35873184e-05 -6.39724842e-05 ... -1.33805625e-03
 -1.06937446e-03 -9.25771666e-04]"
